id_player;turn_number;position_clicked;time_until_match;suggestion_type;position_suggested;robot_type;match;game_ended
22;1;[0, 1];0:6;none;none;faulty;False;False
22;2;[2, 1];0:7;none;none;faulty;True;False
22;3;[0, 0];0:7;none;none;faulty;False;False
22;4;[0, 5];0:7;none;none;faulty;True;False
22;5;[3, 5];0:3;none;none;faulty;False;False
22;6;[3, 2];0:5;none;none;faulty;True;False
22;7;[0, 2];0:10;none;none;faulty;False;False
22;8;[0, 3];0:11;none;none;faulty;True;False
22;9;[1, 3];0:4;none;none;faulty;False;False
22;10;[1, 4];0:5;none;none;faulty;False;False
22;11;[1, 5];0:7;none;none;faulty;False;False
22;12;[0, 4];0:8;card;[3, 0];faulty;False;False
22;13;[1, 0];0:13;none;none;faulty;False;False
22;14;[3, 3];0:13;row;2;faulty;False;False
22;15;[1, 0];0:21;card;[1, 0];faulty;False;False
22;16;[2, 0];0:22;column;0;faulty;True;False
22;17;[1, 4];0:2;none;none;faulty;False;False
22;18;[2, 3];0:4;none;none;faulty;False;False
22;19;[3, 4];0:5;none;none;faulty;False;False
22;20;[3, 1];0:16;column;1;faulty;False;False
22;21;[1, 1];0:16;card;[1, 3];faulty;False;False
22;22;[3, 4];0:16;row;3;faulty;True;False
22;23;[3, 0];0:2;none;none;faulty;False;False
22;24;[2, 5];0:3;none;none;faulty;False;False
22;25;[1, 5];0:4;none;none;faulty;False;False
22;26;[3, 3];0:4;row;3;faulty;False;False
22;27;[3, 0];0:11;card;[3, 0];faulty;False;False
22;28;[1, 5];0:11;column;5;faulty;True;False
22;29;[2, 5];0:1;none;none;faulty;False;False
22;30;[2, 3];0:3;none;none;faulty;False;False
22;31;[1, 4];0:4;none;none;faulty;False;False
22;32;[1, 3];0:4;column;3;faulty;False;False
22;33;[3, 1];0:13;card;[3, 1];faulty;False;False
22;34;[3, 3];0:13;row;2;faulty;False;False
22;35;[0, 4];0:14;card;[0, 4];faulty;False;False
22;36;[2, 5];0:14;column;2;faulty;False;False
22;37;[0, 4];0:14;card;[0, 4];faulty;False;False
22;38;[2, 2];0:24;row;2;faulty;True;False
22;39;[1, 2];0:2;none;none;faulty;False;False
22;40;[2, 3];0:4;none;none;faulty;False;False
22;41;[1, 3];0:4;none;none;faulty;False;False
22;42;[2, 3];0:5;none;none;faulty;True;False
22;43;[2, 4];0:1;none;none;faulty;False;False
22;44;[1, 2];0:2;none;none;faulty;True;False
22;45;[1, 4];0:1;none;none;faulty;False;False
22;46;[2, 5];0:1;none;none;faulty;False;False
22;47;[3, 3];0:2;none;none;faulty;False;False
22;48;[1, 4];0:3;none;none;faulty;True;False
22;49;[2, 5];0:0;none;none;faulty;False;False
22;50;[3, 1];0:1;none;none;faulty;True;True
22;1;[0, 0];0:2;none;none;faulty;False;False
22;2;[0, 1];0:3;none;none;faulty;True;False
22;3;[0, 2];0:2;none;none;faulty;False;False
22;4;[3, 4];0:15;none;none;faulty;True;False
22;5;[0, 3];0:1;none;none;faulty;False;False
22;6;[1, 3];0:1;none;none;faulty;True;False
22;7;[3, 3];0:8;none;none;faulty;False;False
22;8;[0, 4];0:9;none;none;faulty;True;False
22;9;[1, 0];0:1;none;none;faulty;False;False
22;10;[2, 0];0:3;none;none;faulty;False;False
22;11;[1, 1];0:4;none;none;faulty;False;False
22;12;[2, 2];0:4;none;none;faulty;False;False
22;13;[2, 1];0:6;card;[2, 2];faulty;False;False
22;14;[1, 4];0:6;none;none;faulty;False;False
22;15;[3, 5];0:8;card;[1, 4];faulty;False;False
22;16;[3, 2];0:8;none;none;faulty;False;False
22;17;[3, 5];0:8;row;2;faulty;False;False
22;18;[2, 2];0:9;card;[3, 5];faulty;True;False
22;19;[3, 1];0:4;card;[2, 2];faulty;False;False
22;20;[1, 4];0:6;none;none;faulty;False;False
22;21;[2, 4];0:6;none;none;faulty;False;False
22;22;[1, 1];0:6;none;none;faulty;False;False
22;23;[3, 1];0:7;column;1;faulty;False;False
22;24;[1, 0];0:32;card;[3, 1];faulty;True;False
22;25;[2, 1];0:12;row;1;faulty;False;False
22;26;[2, 4];0:13;none;none;faulty;True;False
22;27;[1, 5];0:11;none;none;faulty;False;False
22;28;[2, 3];0:11;none;none;faulty;True;False
22;29;[0, 5];0:2;none;none;faulty;False;False
22;30;[1, 1];0:3;none;none;faulty;False;False
22;31;[1, 2];0:3;none;none;faulty;False;False
22;32;[3, 2];0:5;none;none;faulty;False;False
22;33;[1, 4];0:5;none;none;faulty;False;False
22;34;[1, 2];0:6;none;none;faulty;True;False
22;35;[0, 5];0:1;none;none;faulty;False;False
22;36;[1, 1];0:2;none;none;faulty;False;False
22;37;[2, 5];0:3;none;none;faulty;False;False
22;38;[0, 5];0:3;none;none;faulty;True;False
22;39;[1, 1];0:1;none;none;faulty;False;False
22;40;[2, 0];0:2;none;none;faulty;False;False
22;41;[3, 2];0:2;none;none;faulty;False;False
22;42;[2, 0];0:3;none;none;faulty;False;False
22;43;[1, 1];0:4;none;none;faulty;False;False
22;44;[3, 2];0:5;none;none;faulty;True;False
22;45;[3, 0];0:0;none;none;faulty;False;False
22;46;[2, 0];0:0;none;none;faulty;True;True
